"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/02/2010","AQS","080010006","1","22.2","ug/m3 LC","72","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"01/05/2010","AQS","080010006","1","11.2","ug/m3 LC","47","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"01/08/2010","AQS","080010006","1","24.3","ug/m3 LC","77","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"01/11/2010","AQS","080010006","1","15.2","ug/m3 LC","58","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"01/14/2010","AQS","080010006","1","19.4","ug/m3 LC","66","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"01/17/2010","AQS","080010006","1","13.1","ug/m3 LC","53","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"01/20/2010","AQS","080010006","1","10.6","ug/m3 LC","44","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"01/23/2010","AQS","080010006","1","4.6","ug/m3 LC","19","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"01/26/2010","AQS","080010006","1","15.1","ug/m3 LC","57","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"01/29/2010","AQS","080010006","1","19.2","ug/m3 LC","66","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"02/01/2010","AQS","080010006","1","7.6","ug/m3 LC","32","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"02/04/2010","AQS","080010006","1","10.1","ug/m3 LC","42","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"02/07/2010","AQS","080010006","1","14.8","ug/m3 LC","57","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"02/10/2010","AQS","080010006","1","21.7","ug/m3 LC","71","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"02/13/2010","AQS","080010006","1","3.4","ug/m3 LC","14","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"02/16/2010","AQS","080010006","1","11.4","ug/m3 LC","48","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"02/19/2010","AQS","080010006","1","5.2","ug/m3 LC","22","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"02/22/2010","AQS","080010006","1","15","ug/m3 LC","57","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"02/25/2010","AQS","080010006","1","10.4","ug/m3 LC","43","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"02/28/2010","AQS","080010006","1","9.1","ug/m3 LC","38","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"03/03/2010","AQS","080010006","1","14.9","ug/m3 LC","57","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"03/06/2010","AQS","080010006","1","4.3","ug/m3 LC","18","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"03/09/2010","AQS","080010006","1","5.2","ug/m3 LC","22","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"03/12/2010","AQS","080010006","1","6","ug/m3 LC","25","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"03/24/2010","AQS","080010006","1","7.5","ug/m3 LC","31","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"03/27/2010","AQS","080010006","1","2.8","ug/m3 LC","12","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"03/30/2010","AQS","080010006","1","8.9","ug/m3 LC","37","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"04/02/2010","AQS","080010006","1","3","ug/m3 LC","13","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"04/05/2010","AQS","080010006","1","10.6","ug/m3 LC","44","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"04/08/2010","AQS","080010006","1","5.2","ug/m3 LC","22","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"04/11/2010","AQS","080010006","1","8.5","ug/m3 LC","35","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"04/14/2010","AQS","080010006","1","5.3","ug/m3 LC","22","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"04/17/2010","AQS","080010006","1","7","ug/m3 LC","29","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"04/20/2010","AQS","080010006","1","10.9","ug/m3 LC","45","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"04/23/2010","AQS","080010006","1","1.7","ug/m3 LC","7","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"04/26/2010","AQS","080010006","1","2.8","ug/m3 LC","12","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"04/29/2010","AQS","080010006","1","2.7","ug/m3 LC","11","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"05/02/2010","AQS","080010006","1","3.9","ug/m3 LC","16","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"05/05/2010","AQS","080010006","1","6.6","ug/m3 LC","28","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"05/08/2010","AQS","080010006","1","4.5","ug/m3 LC","19","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"05/11/2010","AQS","080010006","1","2.8","ug/m3 LC","12","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"05/14/2010","AQS","080010006","1","11","ug/m3 LC","46","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"05/17/2010","AQS","080010006","1","7.3","ug/m3 LC","30","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"05/20/2010","AQS","080010006","1","5.5","ug/m3 LC","23","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"05/23/2010","AQS","080010006","1","7.5","ug/m3 LC","31","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"05/26/2010","AQS","080010006","1","8.7","ug/m3 LC","36","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"05/29/2010","AQS","080010006","1","8","ug/m3 LC","33","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"06/01/2010","AQS","080010006","1","7.2","ug/m3 LC","30","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"06/04/2010","AQS","080010006","1","11.1","ug/m3 LC","46","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"06/07/2010","AQS","080010006","1","8.8","ug/m3 LC","37","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"06/10/2010","AQS","080010006","1","10.2","ug/m3 LC","43","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"06/13/2010","AQS","080010006","1","1.5","ug/m3 LC","6","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"06/16/2010","AQS","080010006","1","13","ug/m3 LC","53","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"06/19/2010","AQS","080010006","1","12.7","ug/m3 LC","52","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"06/22/2010","AQS","080010006","1","9.8","ug/m3 LC","41","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"06/25/2010","AQS","080010006","1","7.4","ug/m3 LC","31","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"06/28/2010","AQS","080010006","1","7.1","ug/m3 LC","30","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"07/01/2010","AQS","080010006","1","8.8","ug/m3 LC","37","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"07/04/2010","AQS","080010006","1","6.2","ug/m3 LC","26","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"07/07/2010","AQS","080010006","1","6.5","ug/m3 LC","27","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"07/10/2010","AQS","080010006","1","6.8","ug/m3 LC","28","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"07/13/2010","AQS","080010006","1","8.2","ug/m3 LC","34","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"07/16/2010","AQS","080010006","1","9.5","ug/m3 LC","40","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"07/19/2010","AQS","080010006","1","10.3","ug/m3 LC","43","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"07/22/2010","AQS","080010006","1","7.4","ug/m3 LC","31","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"07/25/2010","AQS","080010006","1","4.8","ug/m3 LC","20","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"07/28/2010","AQS","080010006","1","10.2","ug/m3 LC","43","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"07/31/2010","AQS","080010006","1","3.7","ug/m3 LC","15","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"08/03/2010","AQS","080010006","1","6.7","ug/m3 LC","28","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"08/06/2010","AQS","080010006","1","8","ug/m3 LC","33","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"08/09/2010","AQS","080010006","1","6.8","ug/m3 LC","28","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"08/12/2010","AQS","080010006","1","5.4","ug/m3 LC","23","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"08/15/2010","AQS","080010006","1","8","ug/m3 LC","33","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"08/18/2010","AQS","080010006","1","7.4","ug/m3 LC","31","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"08/21/2010","AQS","080010006","1","6.6","ug/m3 LC","28","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"08/24/2010","AQS","080010006","1","7.6","ug/m3 LC","32","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"08/27/2010","AQS","080010006","1","9.3","ug/m3 LC","39","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"08/30/2010","AQS","080010006","1","5.4","ug/m3 LC","23","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"09/02/2010","AQS","080010006","1","5.7","ug/m3 LC","24","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"09/05/2010","AQS","080010006","1","6.4","ug/m3 LC","27","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"09/08/2010","AQS","080010006","1","6.1","ug/m3 LC","25","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"09/11/2010","AQS","080010006","1","5.4","ug/m3 LC","23","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"09/14/2010","AQS","080010006","1","8.7","ug/m3 LC","36","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"09/17/2010","AQS","080010006","1","9.6","ug/m3 LC","40","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"09/20/2010","AQS","080010006","1","8.4","ug/m3 LC","35","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"09/23/2010","AQS","080010006","1","6.1","ug/m3 LC","25","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"09/26/2010","AQS","080010006","1","6.7","ug/m3 LC","28","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"09/29/2010","AQS","080010006","1","9.5","ug/m3 LC","40","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"10/02/2010","AQS","080010006","1","9.1","ug/m3 LC","38","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"10/08/2010","AQS","080010006","1","4.5","ug/m3 LC","19","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"10/11/2010","AQS","080010006","1","11.7","ug/m3 LC","49","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"10/14/2010","AQS","080010006","1","8.7","ug/m3 LC","36","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"10/17/2010","AQS","080010006","1","7.4","ug/m3 LC","31","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"10/20/2010","AQS","080010006","1","8.3","ug/m3 LC","35","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"10/23/2010","AQS","080010006","1","7.9","ug/m3 LC","33","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"10/26/2010","AQS","080010006","1","2.7","ug/m3 LC","11","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"10/29/2010","AQS","080010006","1","12.7","ug/m3 LC","52","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"10/30/2010","AQS","080010006","1","6.6","ug/m3 LC","28","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"11/02/2010","AQS","080010006","1","8.2","ug/m3 LC","34","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"11/07/2010","AQS","080010006","1","6.8","ug/m3 LC","28","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"11/10/2010","AQS","080010006","1","10.5","ug/m3 LC","44","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"11/13/2010","AQS","080010006","1","7","ug/m3 LC","29","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"11/16/2010","AQS","080010006","1","4.1","ug/m3 LC","17","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"11/19/2010","AQS","080010006","1","15.5","ug/m3 LC","58","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"11/22/2010","AQS","080010006","1","7.2","ug/m3 LC","30","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"11/25/2010","AQS","080010006","1","4.2","ug/m3 LC","18","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"11/28/2010","AQS","080010006","1","8.3","ug/m3 LC","35","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"12/01/2010","AQS","080010006","1","8.5","ug/m3 LC","35","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"12/07/2010","AQS","080010006","1","11.6","ug/m3 LC","48","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"12/10/2010","AQS","080010006","1","7.5","ug/m3 LC","31","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"12/13/2010","AQS","080010006","1","6.2","ug/m3 LC","26","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"12/16/2010","AQS","080010006","1","3.3","ug/m3 LC","14","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
"12/22/2010","AQS","080010006","1","25.4","ug/m3 LC","79","Alsup Elementry School - Commerce City","1","100.0000","88101","PM2.5 - Local Conditions","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8260070009282","-104.937438"
